category,location,years,value,sea
도박류,경상북도,1983,37,동해
도박류,경상남도,1983,834,기타
도박류,제주도,1983,115,기타
모자반(말)류,충청남도,1983,8,기타
모자반(말)류,전라남도,1983,83,기타
모자반(말)류,경상북도,1983,37,동해
모자반(말)류,경상남도,1983,411,기타
모자반(말)류,제주도,1983,82,기타
미역류,부산광역시,1983,231,동해
미역류,경기도,1983,0,기타
미역류,강원도,1983,2887,동해
미역류,충청남도,1983,9,기타
미역류,전라남도,1983,100,기타
미역류,경상북도,1983,797,동해
미역류,경상남도,1983,1494,기타
미역류,제주도,1983,317,기타
우뭇가사리,부산광역시,1983,32,동해
우뭇가사리,경기도,1983,0,기타
우뭇가사리,강원도,1983,228,동해
우뭇가사리,충청남도,1983,0,기타
우뭇가사리,전라남도,1983,1278,기타
우뭇가사리,경상북도,1983,1222,동해
우뭇가사리,경상남도,1983,1032,기타
우뭇가사리,제주도,1983,3562,기타
기타가사리,경기도,1983,0,기타
기타가사리,충청남도,1983,0,기타
기타가사리,전라남도,1983,1556,기타
기타가사리,경상북도,1983,0,동해
기타가사리,경상남도,1983,90,기타
기타가사리,제주도,1983,45,기타
청각,강원도,1983,0,동해
청각,충청남도,1983,8,기타
청각,전라북도,1983,0,기타
청각,전라남도,1983,431,기타
청각,경상북도,1983,95,동해
청각,경상남도,1983,467,기타
청각,제주도,1983,160,기타
톳,충청남도,1983,31,기타
톳,전라북도,1983,0,기타
톳,전라남도,1983,8481,기타
톳,경상북도,1983,2,동해
톳,경상남도,1983,1778,기타
톳,제주도,1983,5043,기타
파래류,부산광역시,1983,2,동해
파래류,경기도,1983,0,기타
파래류,강원도,1983,0,동해
파래류,충청남도,1983,44,기타
파래류,전라북도,1983,0,기타
파래류,전라남도,1983,623,기타
파래류,경상북도,1983,3,동해
파래류,경상남도,1983,1687,기타
파래류,제주도,1983,173,기타
기타해조류,부산광역시,1983,145,동해
기타해조류,경기도,1983,0,기타
기타해조류,강원도,1983,0,동해
기타해조류,충청남도,1983,0,기타
기타해조류,전라남도,1983,53,기타
기타해조류,경상북도,1983,0,동해
기타해조류,경상남도,1983,164,기타
기타해조류,제주도,1983,7355,기타
가오리류,부산광역시,1984,2085,동해
가오리류,인천광역시,1984,4215,기타
가오리류,경기도,1984,176,기타
가오리류,강원도,1984,28,동해
가오리류,충청남도,1984,264,기타
가오리류,전라북도,1984,434,기타
가오리류,전라남도,1984,1646,기타
가오리류,경상북도,1984,3119,동해
가오리류,경상남도,1984,1231,기타
가오리류,제주도,1984,86,기타
가자미류,부산광역시,1984,6629,동해
가자미류,인천광역시,1984,1860,기타
가자미류,경기도,1984,5,기타
가자미류,강원도,1984,778,동해
가자미류,충청남도,1984,133,기타
가자미류,전라북도,1984,185,기타
가자미류,전라남도,1984,958,기타
가자미류,경상북도,1984,1671,동해
가자미류,경상남도,1984,6963,기타
가자미류,제주도,1984,2,기타
갈치,부산광역시,1984,24218,동해
갈치,인천광역시,1984,31337,기타
갈치,경기도,1984,36,기타
갈치,강원도,1984,6,동해
갈치,충청남도,1984,5381,기타
갈치,전라북도,1984,17660,기타
갈치,전라남도,1984,38800,기타
갈치,경상북도,1984,145,동해
갈치,경상남도,1984,25744,기타
갈치,제주도,1984,2086,기타
강달이류,부산광역시,1984,9769,동해
강달이류,인천광역시,1984,6732,기타
강달이류,경기도,1984,8,기타
강달이류,충청남도,1984,426,기타
강달이류,전라북도,1984,554,기타
강달이류,전라남도,1984,5650,기타
강달이류,경상남도,1984,9714,기타
강달이류,제주도,1984,124,기타
고등어,부산광역시,1984,89744,동해
고등어,인천광역시,1984,104,기타
고등어,경기도,1984,0,기타
고등어,강원도,1984,143,동해
고등어,충청남도,1984,8,기타
고등어,전라북도,1984,81,기타
고등어,전라남도,1984,1765,기타
고등어,경상북도,1984,645,동해
고등어,경상남도,1984,8669,기타
고등어,제주도,1984,555,기타
꽁치,부산광역시,1984,0,동해
꽁치,강원도,1984,116,동해
꽁치,충청남도,1984,4,기타
꽁치,전라북도,1984,16,기타
꽁치,전라남도,1984,16,기타
꽁치,경상북도,1984,1327,동해
꽁치,경상남도,1984,444,기타
학공치,부산광역시,1984,450,동해
학공치,인천광역시,1984,0,기타
학공치,경기도,1984,5,기타
학공치,강원도,1984,64,동해
학공치,충청남도,1984,57,기타
학공치,전라북도,1984,77,기타
학공치,전라남도,1984,198,기타
학공치,경상북도,1984,55,동해
학공치,경상남도,1984,901,기타
학공치,제주도,1984,0,기타
넙치류,부산광역시,1984,497,동해
넙치류,인천광역시,1984,421,기타
넙치류,경기도,1984,20,기타
넙치류,강원도,1984,519,동해
넙치류,충청남도,1984,30,기타
넙치류,전라북도,1984,99,기타
넙치류,전라남도,1984,240,기타
넙치류,경상북도,1984,54,동해
넙치류,경상남도,1984,1648,기타
넙치류,제주도,1984,0,기타
노가리,부산광역시,1984,64,동해
노가리,강원도,1984,37806,동해
노가리,경상북도,1984,23766,동해
노가리,경상남도,1984,5136,기타
농어류,부산광역시,1984,47,동해
농어류,인천광역시,1984,22,기타
농어류,경기도,1984,45,기타
농어류,강원도,1984,0,동해
농어류,충청남도,1984,111,기타
농어류,전라북도,1984,47,기타
농어류,전라남도,1984,540,기타
농어류,경상북도,1984,0,동해
농어류,경상남도,1984,287,기타
농어류,제주도,1984,69,기타
눈볼대,부산광역시,1984,685,동해
눈볼대,강원도,1984,40,동해
눈볼대,전라남도,1984,47,기타
눈볼대,경상북도,1984,0,동해
눈볼대,경상남도,1984,49,기타
눈볼대,제주도,1984,0,기타
능성어,부산광역시,1984,1,동해
능성어,충청남도,1984,0,기타
능성어,전라북도,1984,6,기타
능성어,전라남도,1984,11,기타
능성어,경상북도,1984,0,동해
능성어,경상남도,1984,2,기타
능성어,제주도,1984,5,기타
기타다랑어류,부산광역시,1984,0,동해
기타다랑어류,강원도,1984,0,동해
기타다랑어류,전라남도,1984,0,기타
기타다랑어류,경상북도,1984,830,동해
기타다랑어류,경상남도,1984,58,기타
기타다랑어류,제주도,1984,2,기타
도루묵,부산광역시,1984,356,동해
도루묵,강원도,1984,1813,동해
도루묵,전라남도,1984,0,기타
도루묵,경상북도,1984,2511,동해
도루묵,경상남도,1984,615,기타
대구,부산광역시,1984,264,동해
대구,인천광역시,1984,188,기타
대구,경기도,1984,0,기타
대구,강원도,1984,119,동해
대구,전라북도,1984,5,기타
대구,전라남도,1984,12,기타
대구,경상북도,1984,194,동해
대구,경상남도,1984,120,기타
감성돔,부산광역시,1984,0,동해
감성돔,강원도,1984,0,동해
감성돔,충청남도,1984,41,기타
감성돔,전라북도,1984,2,기타
감성돔,전라남도,1984,334,기타
감성돔,경상북도,1984,1,동해
감성돔,경상남도,1984,387,기타
감성돔,제주도,1984,9,기타
참돔,부산광역시,1984,598,동해
참돔,인천광역시,1984,0,기타
참돔,강원도,1984,11,동해
참돔,충청남도,1984,3,기타
참돔,전라북도,1984,6,기타
참돔,전라남도,1984,225,기타
참돔,경상북도,1984,3,동해
참돔,경상남도,1984,249,기타
참돔,제주도,1984,153,기타
기타돔류,부산광역시,1984,383,동해
기타돔류,인천광역시,1984,5,기타
기타돔류,경기도,1984,0,기타
기타돔류,강원도,1984,6,동해
기타돔류,충청남도,1984,25,기타
기타돔류,전라북도,1984,43,기타
기타돔류,전라남도,1984,508,기타
기타돔류,경상북도,1984,81,동해
기타돔류,경상남도,1984,112,기타
기타돔류,제주도,1984,1915,기타
망둑어류,부산광역시,1984,33,동해
망둑어류,인천광역시,1984,711,기타
망둑어류,경기도,1984,758,기타
망둑어류,충청남도,1984,425,기타
망둑어류,전라북도,1984,846,기타
망둑어류,전라남도,1984,758,기타
망둑어류,경상북도,1984,21,동해
망둑어류,경상남도,1984,475,기타
매퉁이류,부산광역시,1984,72,동해
매퉁이류,충청남도,1984,2,기타
매퉁이류,전라북도,1984,10,기타
매퉁이류,전라남도,1984,59,기타
매퉁이류,경상북도,1984,1,동해
매퉁이류,경상남도,1984,72,기타
매퉁이류,제주도,1984,0,기타
멸치,부산광역시,1984,11946,동해
멸치,인천광역시,1984,31,기타
멸치,경기도,1984,108,기타
멸치,강원도,1984,4038,동해
멸치,충청남도,1984,5736,기타
멸치,전라북도,1984,6570,기타
멸치,전라남도,1984,32173,기타
멸치,경상북도,1984,7616,동해
멸치,경상남도,1984,85879,기타
멸치,제주도,1984,1027,기타
명태,부산광역시,1984,631,동해
명태,인천광역시,1984,0,기타
명태,강원도,1984,32006,동해
명태,전라북도,1984,0,기타
명태,전라남도,1984,56,기타
명태,경상북도,1984,4436,동해
명태,경상남도,1984,2777,기타
민어,부산광역시,1984,729,동해
민어,인천광역시,1984,274,기타
민어,경기도,1984,1,기타
민어,강원도,1984,0,동해
민어,충청남도,1984,0,기타
민어,전라북도,1984,135,기타
민어,전라남도,1984,188,기타
민어,경상북도,1984,21,동해
민어,경상남도,1984,1091,기타
민어,제주도,1984,42,기타
방어류,부산광역시,1984,502,동해
방어류,인천광역시,1984,5,기타
방어류,경기도,1984,0,기타
방어류,강원도,1984,249,동해
방어류,충청남도,1984,1,기타
방어류,전라북도,1984,0,기타
방어류,전라남도,1984,444,기타
방어류,경상북도,1984,950,동해
방어류,경상남도,1984,296,기타
방어류,제주도,1984,505,기타
밴댕이,인천광역시,1984,4541,기타
밴댕이,경기도,1984,240,기타
밴댕이,충청남도,1984,2572,기타
밴댕이,전라북도,1984,227,기타
밴댕이,전라남도,1984,3249,기타
밴댕이,경상북도,1984,0,동해
밴댕이,경상남도,1984,0,기타
뱅어류,부산광역시,1984,2,동해
뱅어류,인천광역시,1984,0,기타
뱅어류,경기도,1984,1811,기타
뱅어류,충청남도,1984,3683,기타
뱅어류,전라남도,1984,0,기타
뱅어류,경상북도,1984,0,동해
뱅어류,경상남도,1984,0,기타
뱅어류,제주도,1984,0,기타
병어류,부산광역시,1984,1717,동해
병어류,인천광역시,1984,2037,기타
병어류,경기도,1984,2,기타
병어류,충청남도,1984,418,기타
병어류,전라북도,1984,1397,기타
병어류,전라남도,1984,3353,기타
병어류,경상북도,1984,4,동해
병어류,경상남도,1984,1845,기타
병어류,제주도,1984,60,기타
보리멸,부산광역시,1984,19,동해
보리멸,충청남도,1984,0,기타
보리멸,전라북도,1984,73,기타
보리멸,전라남도,1984,193,기타
보리멸,경상북도,1984,4,동해
보리멸,경상남도,1984,0,기타
복어류,부산광역시,1984,164,동해
복어류,인천광역시,1984,380,기타
복어류,경기도,1984,57,기타
복어류,강원도,1984,12,동해
복어류,충청남도,1984,212,기타
복어류,전라북도,1984,782,기타
복어류,전라남도,1984,510,기타
복어류,경상북도,1984,55,동해
복어류,경상남도,1984,101,기타
복어류,제주도,1984,837,기타
기타볼락류,부산광역시,1984,34,동해
기타볼락류,인천광역시,1984,950,기타
기타볼락류,경기도,1984,14,기타
기타볼락류,강원도,1984,203,동해
기타볼락류,충청남도,1984,452,기타
기타볼락류,전라북도,1984,342,기타
기타볼락류,전라남도,1984,876,기타
기타볼락류,경상북도,1984,783,동해
기타볼락류,경상남도,1984,1202,기타
기타볼락류,제주도,1984,14,기타
삼치류,부산광역시,1984,15847,동해
삼치류,인천광역시,1984,155,기타
삼치류,경기도,1984,9,기타
삼치류,강원도,1984,281,동해
삼치류,충청남도,1984,386,기타
삼치류,전라북도,1984,942,기타
삼치류,전라남도,1984,1751,기타
삼치류,경상북도,1984,444,동해
삼치류,경상남도,1984,1446,기타
삼치류,제주도,1984,342,기타
상어류,부산광역시,1984,2004,동해
상어류,인천광역시,1984,82,기타
상어류,경기도,1984,0,기타
상어류,강원도,1984,10,동해
상어류,충청남도,1984,6,기타
상어류,전라북도,1984,71,기타
상어류,전라남도,1984,454,기타
상어류,경상북도,1984,24,동해
상어류,경상남도,1984,371,기타
상어류,제주도,1984,60,기타
서대류,부산광역시,1984,1833,동해
서대류,인천광역시,1984,1360,기타
서대류,경기도,1984,23,기타
서대류,충청남도,1984,35,기타
서대류,전라북도,1984,115,기타
서대류,전라남도,1984,1984,기타
서대류,경상북도,1984,0,동해
서대류,경상남도,1984,998,기타
서대류,제주도,1984,40,기타
성대류,부산광역시,1984,48,동해
성대류,인천광역시,1984,21,기타
성대류,강원도,1984,4,동해
성대류,충청남도,1984,0,기타
성대류,전라북도,1984,3,기타
성대류,전라남도,1984,28,기타
성대류,경상북도,1984,0,동해
성대류,경상남도,1984,0,기타
송어류,강원도,1984,1675,동해
송어류,충청남도,1984,0,기타
송어류,전라북도,1984,0,기타
송어류,전라남도,1984,73,기타
송어류,경상북도,1984,305,동해
송어류,경상남도,1984,552,기타
송어류,제주도,1984,0,기타
숭어류,부산광역시,1984,163,동해
숭어류,인천광역시,1984,65,기타
숭어류,경기도,1984,665,기타
숭어류,강원도,1984,201,동해
숭어류,충청남도,1984,328,기타
숭어류,전라북도,1984,139,기타
숭어류,전라남도,1984,2122,기타
숭어류,경상북도,1984,652,동해
숭어류,경상남도,1984,1481,기타
숭어류,제주도,1984,376,기타
아귀류,부산광역시,1984,1661,동해
아귀류,인천광역시,1984,1180,기타
아귀류,경기도,1984,7,기타
아귀류,강원도,1984,0,동해
아귀류,충청남도,1984,198,기타
아귀류,전라북도,1984,490,기타
아귀류,전라남도,1984,1495,기타
아귀류,경상북도,1984,33,동해
아귀류,경상남도,1984,1209,기타
아귀류,제주도,1984,65,기타
양미리,강원도,1984,1125,동해
